 Year ; Month ; Day ; FECHA completa ;Valor Neto; Margen ; Mar% ; Cantidad ; Costo Promedio ; Fecha con dia semana ; Semana del año ; DIA de la semana ; index 
2016;Marzo;22;22/Marzo/2016;37411042.88;$ 13,832,778.09;36.98%;44,259.00;$ 23,578,264.79;martes, 22 de marzo de 2016;13;martes;366
2016;Marzo;23;23/Marzo/2016;47642024.00;$ 16,645,634.67;34.94%;36,994.00;$ 30,996,389.33;miércoles, 23 de marzo de 2016;13;miércoles;367
2016;Marzo;24;24/Marzo/2016;37069388.00;$ 14,309,245.95;38.60%;19,680.58;$ 22,760,142.05;jueves, 24 de marzo de 2016;13;jueves;368
2016;Marzo;25;25/Marzo/2016;1351676.00;$ 517,284.09;38.27%;1,811.00;$ 834,391.91;viernes, 25 de marzo de 2016;13;viernes;369
2016;Marzo;28;28/Marzo/2016;31222201.00;$ 11,150,580.73;35.71%;25,273.00;$ 20,071,620.27;lunes, 28 de marzo de 2016;14;lunes;370
2016;Marzo;29;29/Marzo/2016;43009557.00;$ 15,164,239.23;35.26%;33,569.00;$ 27,845,317.77;martes, 29 de marzo de 2016;14;martes;371
2016;Marzo;30;30/Marzo/2016;45946915.00;$ 14,396,627.04;31.33%;30,018.00;$ 31,550,287.96;miércoles, 30 de marzo de 2016;14;miércoles;372
2016;Marzo;31;31/Marzo/2016;106946833.00;$ 34,061,648.42;31.85%;57,006.60;$ 72,885,184.58;jueves, 31 de marzo de 2016;14;jueves;373
2016;Abril;1;1/Abril/2016;17646697.00;$ 7,049,247.05;39.95%;11,108.00;$ 10,597,449.95;viernes, 1 de abril de 2016;14;viernes;374
2016;Abril;2;2/Abril/2016;119404.00;$ 52,562.69;44.02%;308.00;$ 66,841.31;sábado, 2 de abril de 2016;14;sábado;375
2016;Abril;4;4/Abril/2016;33348657.57;$ 12,407,707.74;37.21%;31,166.00;$ 20,940,949.83;lunes, 4 de abril de 2016;15;lunes;376
2016;Abril;5;5/Abril/2016;38407320.00;$ 15,706,383.57;40.89%;24,076.00;$ 22,700,936.43;martes, 5 de abril de 2016;15;martes;377
2016;Abril;6;6/Abril/2016;34690857.00;$ 14,832,924.28;42.76%;18,109.00;$ 19,857,932.72;miércoles, 6 de abril de 2016;15;miércoles;378
2016;Abril;7;7/Abril/2016;38662495.00;$ 15,847,761.22;40.99%;24,100.00;$ 22,814,733.78;jueves, 7 de abril de 2016;15;jueves;379
2016;Abril;8;8/Abril/2016;50408985.00;$ 17,719,939.79;35.15%;37,972.00;$ 32,689,045.21;viernes, 8 de abril de 2016;15;viernes;380
2016;Abril;9;9/Abril/2016;116586.00;$ 40,271.17;34.54%;56.00;$ 76,314.83;sábado, 9 de abril de 2016;15;sábado;381
2016;Abril;11;11/Abril/2016;35648898.00;$ 13,515,961.21;37.91%;20,321.00;$ 22,132,936.79;lunes, 11 de abril de 2016;16;lunes;382
2016;Abril;12;12/Abril/2016;55105044.48;$ 19,903,348.77;36.12%;60,097.00;$ 35,201,695.71;martes, 12 de abril de 2016;16;martes;383
2016;Abril;13;13/Abril/2016;29534606.00;$ 11,291,686.64;38.23%;25,472.00;$ 18,242,919.36;miércoles, 13 de abril de 2016;16;miércoles;384
2016;Abril;14;14/Abril/2016;40304322.00;$ 16,543,013.31;41.05%;32,449.00;$ 23,761,308.69;jueves, 14 de abril de 2016;16;jueves;385
2016;Abril;15;15/Abril/2016;23982298.00;$ 8,842,469.22;36.87%;20,353.00;$ 15,139,828.78;viernes, 15 de abril de 2016;16;viernes;386
2016;Abril;16;16/Abril/2016;541746.00;$ 167,745.27;30.96%;1,625.00;$ 374,000.73;sábado, 16 de abril de 2016;16;sábado;387
2016;Abril;18;18/Abril/2016;38623194.00;$ 16,833,399.98;43.58%;23,057.00;$ 21,789,794.02;lunes, 18 de abril de 2016;17;lunes;388
2016;Abril;19;19/Abril/2016;58268575.00;$ 23,764,497.92;40.78%;40,901.00;$ 34,504,077.08;martes, 19 de abril de 2016;17;martes;389
2016;Abril;20;20/Abril/2016;31865847.00;$ 12,997,741.81;40.79%;19,431.32;$ 18,868,105.19;miércoles, 20 de abril de 2016;17;miércoles;390
2016;Abril;21;21/Abril/2016;34586662.00;$ 13,300,295.17;38.45%;36,011.58;$ 21,286,366.83;jueves, 21 de abril de 2016;17;jueves;391
2016;Abril;22;22/Abril/2016;45568653.91;$ 19,073,873.10;41.86%;32,529.00;$ 26,494,780.82;viernes, 22 de abril de 2016;17;viernes;392
2016;Abril;25;25/Abril/2016;32857335.00;$ 12,748,632.50;38.80%;24,057.00;$ 20,108,702.50;lunes, 25 de abril de 2016;18;lunes;393
2016;Abril;26;26/Abril/2016;29328089.00;$ 12,142,966.93;41.40%;22,664.00;$ 17,185,122.07;martes, 26 de abril de 2016;18;martes;394
2016;Abril;27;27/Abril/2016;40599824.12;$ 15,916,444.95;39.20%;36,666.19;$ 24,683,379.17;miércoles, 27 de abril de 2016;18;miércoles;395
2016;Abril;28;28/Abril/2016;59667247.00;$ 19,340,805.76;32.41%;39,274.00;$ 40,326,441.24;jueves, 28 de abril de 2016;18;jueves;396
2016;Abril;29;29/Abril/2016;90844203.00;$ 25,579,533.67;28.16%;37,297.00;$ 65,264,669.33;viernes, 29 de abril de 2016;18;viernes;397
2016;Abril;30;30/Abril/2016;1813520.00;$ 750,525.02;41.38%;616.00;$ 1,062,994.98;sábado, 30 de abril de 2016;18;sábado;398
2016;Mayo;2;2/Mayo/2016;21110530.45;$ 7,145,265.67;33.85%;14,239.00;$ 13,965,264.78;lunes, 2 de mayo de 2016;19;lunes;399
2016;Mayo;3;3/Mayo/2016;24441562.00;$ 10,268,784.55;42.01%;27,912.00;$ 14,172,777.45;martes, 3 de mayo de 2016;19;martes;400
2016;Mayo;4;4/Mayo/2016;20443912.27;$ 7,429,500.61;36.34%;19,386.00;$ 13,014,411.66;miércoles, 4 de mayo de 2016;19;miércoles;401
2016;Mayo;5;5/Mayo/2016;31938188.10;$ 11,029,792.74;34.53%;27,549.00;$ 20,908,395.36;jueves, 5 de mayo de 2016;19;jueves;402
2016;Mayo;6;6/Mayo/2016;26186263.00;$ 10,253,528.44;39.16%;16,838.00;$ 15,932,734.56;viernes, 6 de mayo de 2016;19;viernes;403
2016;Mayo;7;7/Mayo/2016;152768.00;$ 61,470.44;40.24%;120.00;$ 91,297.56;sábado, 7 de mayo de 2016;19;sábado;404
2016;Mayo;9;9/Mayo/2016;35105224.00;$ 14,879,922.89;42.39%;33,847.00;$ 20,225,301.11;lunes, 9 de mayo de 2016;20;lunes;405
2016;Mayo;10;10/Mayo/2016;26759632.00;$ 11,370,801.32;42.49%;19,223.00;$ 15,388,830.68;martes, 10 de mayo de 2016;20;martes;406
2016;Mayo;11;11/Mayo/2016;30850741.13;$ 11,508,724.06;37.30%;20,490.00;$ 19,342,017.07;miércoles, 11 de mayo de 2016;20;miércoles;407
2016;Mayo;12;12/Mayo/2016;35271327.61;$ 13,933,555.80;39.50%;25,614.00;$ 21,337,771.81;jueves, 12 de mayo de 2016;20;jueves;408
2016;Mayo;13;13/Mayo/2016;34284688.00;$ 12,862,848.56;37.52%;24,578.00;$ 21,421,839.44;viernes, 13 de mayo de 2016;20;viernes;409
2016;Mayo;14;14/Mayo/2016;5804256.00;$ 2,078,389.71;35.81%;2,268.00;$ 3,725,866.29;sábado, 14 de mayo de 2016;20;sábado;410
2016;Mayo;15;15/Mayo/2016;1142429.00;$ 514,541.16;45.04%;538.00;$ 627,887.84;domingo, 15 de mayo de 2016;21;domingo;411
2016;Mayo;16;16/Mayo/2016;30764674.00;$ 11,857,688.16;38.54%;17,889.00;$ 18,906,985.84;lunes, 16 de mayo de 2016;21;lunes;412
2016;Mayo;17;17/Mayo/2016;54602933.00;$ 22,326,198.03;40.89%;48,601.00;$ 32,276,734.97;martes, 17 de mayo de 2016;21;martes;413
2016;Mayo;18;18/Mayo/2016;33901230.00;$ 12,674,374.44;37.39%;27,728.00;$ 21,226,855.56;miércoles, 18 de mayo de 2016;21;miércoles;414
2016;Mayo;19;19/Mayo/2016;38794334.00;$ 12,407,008.71;31.98%;39,053.00;$ 26,387,325.29;jueves, 19 de mayo de 2016;21;jueves;415
2016;Mayo;20;20/Mayo/2016;83465855.45;$ 33,113,365.85;39.67%;26,993.00;$ 50,352,489.60;viernes, 20 de mayo de 2016;21;viernes;416
2016;Mayo;23;23/Mayo/2016;52616934.00;$ 16,885,468.05;32.09%;47,452.00;$ 35,731,465.95;lunes, 23 de mayo de 2016;22;lunes;417
2016;Mayo;24;24/Mayo/2016;37718897.91;$ 14,349,090.31;38.04%;24,663.00;$ 23,369,807.60;martes, 24 de mayo de 2016;22;martes;418
2016;Mayo;25;25/Mayo/2016;36545113.13;$ 13,011,154.97;35.60%;21,072.00;$ 23,533,958.16;miércoles, 25 de mayo de 2016;22;miércoles;419
2016;Mayo;26;26/Mayo/2016;53000487.39;$ 18,027,389.20;34.01%;32,312.00;$ 34,973,098.19;jueves, 26 de mayo de 2016;22;jueves;420
2016;Mayo;27;27/Mayo/2016;39084950.00;$ 13,089,737.44;33.49%;21,410.00;$ 25,995,212.56;viernes, 27 de mayo de 2016;22;viernes;421
2016;Mayo;28;28/Mayo/2016;638026.00;$ 215,427.82;33.76%;1,996.00;$ 422,598.18;sábado, 28 de mayo de 2016;22;sábado;422
2016;Mayo;30;30/Mayo/2016;42298612.00;$ 14,383,616.11;34.00%;34,060.00;$ 27,914,995.89;lunes, 30 de mayo de 2016;23;lunes;423
2016;Mayo;31;31/Mayo/2016;50688980.00;$ 19,899,689.34;39.26%;31,271.00;$ 30,789,290.66;martes, 31 de mayo de 2016;23;martes;424
2016;Junio;1;1/Junio/2016;14832031.00;$ 6,446,176.43;43.46%;11,355.00;$ 8,385,854.57;miércoles, 1 de junio de 2016;23;miércoles;425
2016;Junio;2;2/Junio/2016;23376860.00;$ 8,852,183.25;37.87%;17,529.00;$ 14,524,676.75;jueves, 2 de junio de 2016;23;jueves;426
2016;Junio;3;3/Junio/2016;25163459.00;$ 8,854,704.08;35.19%;16,427.96;$ 16,308,754.92;viernes, 3 de junio de 2016;23;viernes;427
2016;Junio;4;4/Junio/2016;163572.00;$ 68,187.36;41.69%;360.00;$ 95,384.64;sábado, 4 de junio de 2016;23;sábado;428
2016;Junio;6;6/Junio/2016;26757157.00;$ 11,134,925.85;41.61%;31,181.00;$ 15,622,231.15;lunes, 6 de junio de 2016;24;lunes;429
2016;Junio;7;7/Junio/2016;27649850.00;$ 10,118,160.12;36.59%;24,728.00;$ 17,531,689.88;martes, 7 de junio de 2016;24;martes;430
2016;Junio;8;8/Junio/2016;39897120.00;$ 15,103,342.18;37.86%;21,138.00;$ 24,793,777.82;miércoles, 8 de junio de 2016;24;miércoles;431
2016;Junio;9;9/Junio/2016;29979554.00;$ 12,788,778.78;42.66%;20,512.00;$ 17,190,775.22;jueves, 9 de junio de 2016;24;jueves;432
2016;Junio;10;10/Junio/2016;30805199.00;$ 11,787,189.14;38.26%;29,751.00;$ 19,018,009.86;viernes, 10 de junio de 2016;24;viernes;433
2016;Junio;11;11/Junio/2016;595822.00;$ 232,349.73;39.00%;256.00;$ 363,472.27;sábado, 11 de junio de 2016;24;sábado;434
2016;Junio;13;13/Junio/2016;37272092.00;$ 14,698,496.84;39.44%;19,283.00;$ 22,573,595.16;lunes, 13 de junio de 2016;25;lunes;435
2016;Junio;14;14/Junio/2016;27014314.00;$ 10,574,520.56;39.14%;22,085.00;$ 16,439,793.44;martes, 14 de junio de 2016;25;martes;436
2016;Junio;15;15/Junio/2016;54229743.00;$ 16,660,586.71;30.72%;26,813.00;$ 37,569,156.29;miércoles, 15 de junio de 2016;25;miércoles;437
2016;Junio;16;16/Junio/2016;47750713.00;$ 18,030,590.18;37.76%;37,282.00;$ 29,720,122.82;jueves, 16 de junio de 2016;25;jueves;438
2016;Junio;17;17/Junio/2016;35688406.00;$ 11,996,466.24;33.61%;20,445.00;$ 23,691,939.76;viernes, 17 de junio de 2016;25;viernes;439
2016;Junio;18;18/Junio/2016;47900.00;$ 19,051.35;39.77%;10.00;$ 28,848.65;sábado, 18 de junio de 2016;25;sábado;440
2016;Junio;20;20/Junio/2016;42658899.07;$ 18,223,226.42;42.72%;42,570.00;$ 24,435,672.65;lunes, 20 de junio de 2016;26;lunes;441
2016;Junio;21;21/Junio/2016;32658849.00;$ 11,084,692.01;33.94%;27,153.00;$ 21,574,156.99;martes, 21 de junio de 2016;26;martes;442
2016;Junio;22;22/Junio/2016;36060515.00;$ 14,251,581.33;39.52%;22,052.00;$ 21,808,933.67;miércoles, 22 de junio de 2016;26;miércoles;443
2016;Junio;23;23/Junio/2016;74137037.00;$ 23,300,503.91;31.43%;38,382.00;$ 50,836,533.09;jueves, 23 de junio de 2016;26;jueves;444
2016;Junio;24;24/Junio/2016;46506588.00;$ 17,465,240.24;37.55%;23,617.94;$ 29,041,347.76;viernes, 24 de junio de 2016;26;viernes;445
2016;Junio;25;25/Junio/2016;80517.00;$ 42,673.18;53.00%;230.00;$ 37,843.83;sábado, 25 de junio de 2016;26;sábado;446
2016;Junio;28;28/Junio/2016;28718216.00;$ 10,183,249.17;35.46%;22,351.46;$ 18,534,966.83;martes, 28 de junio de 2016;27;martes;447
2016;Junio;29;29/Junio/2016;37496168.00;$ 11,006,066.21;29.35%;17,293.00;$ 26,490,101.79;miércoles, 29 de junio de 2016;27;miércoles;448
2016;Junio;30;30/Junio/2016;59757411.00;$ 24,920,618.56;41.70%;49,269.00;$ 34,836,792.44;jueves, 30 de junio de 2016;27;jueves;449
2016;Julio;1;1/Julio/2016;18568900.13;$ 7,756,437.70;41.77%;13,551.00;$ 10,812,462.43;viernes, 1 de julio de 2016;27;viernes;450
2016;Julio;2;2/Julio/2016;148337.00;$ 53,066.56;35.77%;175.00;$ 95,270.44;sábado, 2 de julio de 2016;27;sábado;451
2016;Julio;4;4/Julio/2016;24132293.00;$ 10,682,310.00;44.27%;20,672.00;$ 13,449,983.00;lunes, 4 de julio de 2016;28;lunes;452
2016;Julio;5;5/Julio/2016;23586747.00;$ 9,861,708.25;41.81%;17,318.00;$ 13,725,038.75;martes, 5 de julio de 2016;28;martes;453
2016;Julio;6;6/Julio/2016;27140228.00;$ 11,876,571.04;43.76%;16,679.00;$ 15,263,656.96;miércoles, 6 de julio de 2016;28;miércoles;454
2016;Julio;7;7/Julio/2016;27668414.00;$ 12,022,966.85;43.45%;20,229.00;$ 15,645,447.15;jueves, 7 de julio de 2016;28;jueves;455
2016;Julio;8;8/Julio/2016;31072429.00;$ 12,809,733.26;41.23%;22,006.00;$ 18,262,695.74;viernes, 8 de julio de 2016;28;viernes;456
2016;Julio;9;9/Julio/2016;9738.00;$ 3,323.44;34.13%;10.00;$ 6,414.56;sábado, 9 de julio de 2016;28;sábado;457
2016;Julio;11;11/Julio/2016;34074561.00;$ 14,644,537.38;42.98%;30,602.00;$ 19,430,023.62;lunes, 11 de julio de 2016;29;lunes;458
2016;Julio;12;12/Julio/2016;44947787.00;$ 18,582,768.23;41.34%;22,626.00;$ 26,365,018.77;martes, 12 de julio de 2016;29;martes;459
2016;Julio;13;13/Julio/2016;39475505.00;$ 16,208,213.00;41.06%;24,410.07;$ 23,267,292.00;miércoles, 13 de julio de 2016;29;miércoles;460
2016;Julio;14;14/Julio/2016;40060238.00;$ 16,127,341.58;40.26%;41,066.00;$ 23,932,896.42;jueves, 14 de julio de 2016;29;jueves;461
2016;Julio;15;15/Julio/2016;30475298.00;$ 12,796,104.01;41.99%;25,289.00;$ 17,679,193.99;viernes, 15 de julio de 2016;29;viernes;462
2016;Julio;16;16/Julio/2016;304631.00;$ 95,295.54;31.28%;657.00;$ 209,335.47;sábado, 16 de julio de 2016;29;sábado;463
2016;Julio;18;18/Julio/2016;30288515.00;$ 12,741,749.91;42.07%;27,163.00;$ 17,546,765.09;lunes, 18 de julio de 2016;30;lunes;464
2016;Julio;19;19/Julio/2016;27685272.00;$ 11,834,002.75;42.74%;22,841.00;$ 15,851,269.25;martes, 19 de julio de 2016;30;martes;465
2016;Julio;20;20/Julio/2016;55146924.00;$ 15,511,381.90;28.13%;20,512.00;$ 39,635,542.10;miércoles, 20 de julio de 2016;30;miércoles;466
2016;Julio;21;21/Julio/2016;37803566.39;$ 13,212,951.41;34.95%;22,362.06;$ 24,590,614.98;jueves, 21 de julio de 2016;30;jueves;467
2016;Julio;22;22/Julio/2016;31895389.00;$ 12,823,646.92;40.21%;37,022.00;$ 19,071,742.08;viernes, 22 de julio de 2016;30;viernes;468
2016;Julio;25;25/Julio/2016;29259702.00;$ 12,099,136.06;41.35%;16,241.00;$ 17,160,565.94;lunes, 25 de julio de 2016;31;lunes;469
2016;Julio;26;26/Julio/2016;44976444.00;$ 13,784,993.83;30.65%;26,490.00;$ 31,191,450.17;martes, 26 de julio de 2016;31;martes;470
2016;Julio;27;27/Julio/2016;51998750.00;$ 15,653,056.48;30.10%;34,823.00;$ 36,345,693.52;miércoles, 27 de julio de 2016;31;miércoles;471
2016;Julio;28;28/Julio/2016;50320818.95;$ 18,893,025.09;37.55%;39,397.77;$ 31,427,793.86;jueves, 28 de julio de 2016;31;jueves;472
2016;Julio;29;29/Julio/2016;110576257.00;$ 39,217,639.83;35.47%;66,086.00;$ 71,358,617.17;viernes, 29 de julio de 2016;31;viernes;473
2016;Agosto;1;1/Agosto/2016;15744917.00;$ 7,000,318.35;44.46%;9,390.00;$ 8,744,598.65;lunes, 1 de agosto de 2016;32;lunes;474
2016;Agosto;2;2/Agosto/2016;24071379.00;$ 10,025,134.43;41.65%;18,743.00;$ 14,046,244.57;martes, 2 de agosto de 2016;32;martes;475
2016;Agosto;3;3/Agosto/2016;27197160.00;$ 10,275,598.45;37.78%;27,746.00;$ 16,921,561.55;miércoles, 3 de agosto de 2016;32;miércoles;476
2016;Agosto;4;4/Agosto/2016;40568935.00;$ 15,944,273.66;39.30%;21,868.00;$ 24,624,661.34;jueves, 4 de agosto de 2016;32;jueves;477
2016;Agosto;5;5/Agosto/2016;32843528.00;$ 13,072,006.27;39.80%;35,435.00;$ 19,771,521.73;viernes, 5 de agosto de 2016;32;viernes;478
2016;Agosto;6;6/Agosto/2016;1146469.00;$ 515,980.25;45.01%;1,731.00;$ 630,488.75;sábado, 6 de agosto de 2016;32;sábado;479
2016;Agosto;8;8/Agosto/2016;43508135.00;$ 17,818,751.34;40.95%;35,730.00;$ 25,689,383.66;lunes, 8 de agosto de 2016;33;lunes;480
2016;Agosto;9;9/Agosto/2016;35942624.00;$ 15,420,278.52;42.90%;49,278.00;$ 20,522,345.48;martes, 9 de agosto de 2016;33;martes;481
2016;Agosto;10;10/Agosto/2016;31425001.58;$ 12,016,520.90;38.24%;24,820.00;$ 19,408,480.68;miércoles, 10 de agosto de 2016;33;miércoles;482
2016;Agosto;11;11/Agosto/2016;55718857.00;$ 18,165,438.31;32.60%;26,541.00;$ 37,553,418.69;jueves, 11 de agosto de 2016;33;jueves;483
2016;Agosto;12;12/Agosto/2016;41399954.00;$ 16,656,247.66;40.23%;36,516.00;$ 24,743,706.34;viernes, 12 de agosto de 2016;33;viernes;484
2016;Agosto;15;15/Agosto/2016;591357.00;$ 231,777.07;39.19%;1,516.00;$ 359,579.93;lunes, 15 de agosto de 2016;34;lunes;485
2016;Agosto;16;16/Agosto/2016;20106055.00;$ 8,170,643.65;40.64%;12,537.00;$ 11,935,411.35;martes, 16 de agosto de 2016;34;martes;486
2016;Agosto;17;17/Agosto/2016;49452844.00;$ 20,957,684.65;42.38%;40,042.00;$ 28,495,159.35;miércoles, 17 de agosto de 2016;34;miércoles;487
2016;Agosto;18;18/Agosto/2016;41668530.00;$ 16,145,670.48;38.75%;42,366.00;$ 25,522,859.52;jueves, 18 de agosto de 2016;34;jueves;488
2016;Agosto;19;19/Agosto/2016;48144844.00;$ 16,390,766.98;34.04%;27,333.00;$ 31,754,077.02;viernes, 19 de agosto de 2016;34;viernes;489
2016;Agosto;20;20/Agosto/2016;1141418.00;$ 402,901.57;35.30%;3,654.00;$ 738,516.43;sábado, 20 de agosto de 2016;34;sábado;490
2016;Agosto;22;22/Agosto/2016;42665049.77;$ 16,579,683.53;38.86%;42,635.00;$ 26,085,366.24;lunes, 22 de agosto de 2016;35;lunes;491
2016;Agosto;23;23/Agosto/2016;38320247.00;$ 15,728,558.43;41.05%;61,566.00;$ 22,591,688.57;martes, 23 de agosto de 2016;35;martes;492
2016;Agosto;24;24/Agosto/2016;42296776.00;$ 16,494,088.56;39.00%;38,665.00;$ 25,802,687.44;miércoles, 24 de agosto de 2016;35;miércoles;493
2016;Agosto;25;25/Agosto/2016;56123855.78;$ 20,210,294.16;36.01%;85,866.00;$ 35,913,561.62;jueves, 25 de agosto de 2016;35;jueves;494
2016;Agosto;26;26/Agosto/2016;37729849.68;$ 15,233,526.95;40.38%;31,706.00;$ 22,496,322.73;viernes, 26 de agosto de 2016;35;viernes;495
2016;Agosto;27;27/Agosto/2016;397650.00;$ 54,382.87;13.68%;2,316.00;$ 343,267.13;sábado, 27 de agosto de 2016;35;sábado;496
2016;Agosto;29;29/Agosto/2016;44217104.00;$ 17,180,956.35;38.86%;33,162.00;$ 27,036,147.65;lunes, 29 de agosto de 2016;36;lunes;497
2016;Agosto;30;30/Agosto/2016;36616665.00;$ 13,191,804.56;36.03%;28,405.00;$ 23,424,860.44;martes, 30 de agosto de 2016;36;martes;498
2016;Agosto;31;31/Agosto/2016;116223584.00;$ 33,824,755.88;29.10%;75,513.00;$ 82,398,828.12;miércoles, 31 de agosto de 2016;36;miércoles;499
2016;Septiembre;1;1/Septiembre/2016;25288586.00;$ 10,504,934.17;41.54%;18,296.00;$ 14,783,651.83;jueves, 1 de septiembre de 2016;36;jueves;500
2016;Septiembre;2;2/Septiembre/2016;21403131.00;$ 9,338,711.81;43.63%;20,915.00;$ 12,064,419.19;viernes, 2 de septiembre de 2016;36;viernes;501
2016;Septiembre;3;3/Septiembre/2016;136557.00;$ 51,590.42;37.78%;68.00;$ 84,966.58;sábado, 3 de septiembre de 2016;36;sábado;502
2016;Septiembre;5;5/Septiembre/2016;31458530.00;$ 13,074,357.90;41.56%;17,636.00;$ 18,384,172.10;lunes, 5 de septiembre de 2016;37;lunes;503
2016;Septiembre;6;6/Septiembre/2016;43851825.61;$ 18,630,305.61;42.48%;44,214.00;$ 25,221,520.00;martes, 6 de septiembre de 2016;37;martes;504
2016;Septiembre;7;7/Septiembre/2016;34388932.00;$ 15,481,976.08;45.02%;26,328.00;$ 18,906,955.92;miércoles, 7 de septiembre de 2016;37;miércoles;505
2016;Septiembre;8;8/Septiembre/2016;45892719.00;$ 18,781,490.32;40.92%;46,616.00;$ 27,111,228.68;jueves, 8 de septiembre de 2016;37;jueves;506
2016;Septiembre;9;9/Septiembre/2016;43811004.00;$ 17,797,286.71;40.62%;53,933.00;$ 26,013,717.29;viernes, 9 de septiembre de 2016;37;viernes;507
2016;Septiembre;10;10/Septiembre/2016;4243459.00;$ 1,563,883.90;36.85%;8,926.00;$ 2,679,575.10;sábado, 10 de septiembre de 2016;37;sábado;508
2016;Septiembre;12;12/Septiembre/2016;44694579.00;$ 18,258,189.16;40.85%;34,839.00;$ 26,436,389.84;lunes, 12 de septiembre de 2016;38;lunes;509
2016;Septiembre;13;13/Septiembre/2016;47690806.00;$ 19,604,830.68;41.11%;60,253.00;$ 28,085,975.32;martes, 13 de septiembre de 2016;38;martes;510
2016;Septiembre;14;14/Septiembre/2016;47636114.00;$ 18,070,619.16;37.93%;56,092.00;$ 29,565,494.84;miércoles, 14 de septiembre de 2016;38;miércoles;511
2016;Septiembre;15;15/Septiembre/2016;22438781.79;$ 9,698,667.24;43.22%;17,628.00;$ 12,740,114.55;jueves, 15 de septiembre de 2016;38;jueves;512
2016;Septiembre;16;16/Septiembre/2016;23958582.00;$ 10,300,996.97;43.00%;23,678.00;$ 13,657,585.03;viernes, 16 de septiembre de 2016;38;viernes;513
2016;Septiembre;20;20/Septiembre/2016;23951421.00;$ 9,981,087.75;41.67%;27,550.00;$ 13,970,333.25;martes, 20 de septiembre de 2016;39;martes;514
2016;Septiembre;21;21/Septiembre/2016;80111890.00;$ 29,417,158.78;36.72%;58,339.00;$ 50,694,731.22;miércoles, 21 de septiembre de 2016;39;miércoles;515
2016;Septiembre;22;22/Septiembre/2016;46085350.95;$ 18,888,194.80;40.99%;33,990.00;$ 27,197,156.15;jueves, 22 de septiembre de 2016;39;jueves;516
2016;Septiembre;23;23/Septiembre/2016;48741625.00;$ 18,252,514.70;37.45%;40,344.00;$ 30,489,110.30;viernes, 23 de septiembre de 2016;39;viernes;517
2016;Septiembre;24;24/Septiembre/2016;1212705.00;$ 416,115.84;34.31%;3,023.00;$ 796,589.16;sábado, 24 de septiembre de 2016;39;sábado;518
2016;Septiembre;26;26/Septiembre/2016;47445228.24;$ 19,772,111.53;41.67%;40,663.00;$ 27,673,116.71;lunes, 26 de septiembre de 2016;40;lunes;519
2016;Septiembre;27;27/Septiembre/2016;94367947.00;$ 30,168,265.44;31.97%;67,899.82;$ 64,199,681.56;martes, 27 de septiembre de 2016;40;martes;520
2016;Septiembre;28;28/Septiembre/2016;44994010.00;$ 17,687,039.12;39.31%;60,323.00;$ 27,306,970.88;miércoles, 28 de septiembre de 2016;40;miércoles;521
2016;Septiembre;29;29/Septiembre/2016;92474704.00;$ 33,932,948.35;36.69%;71,822.00;$ 58,541,755.65;jueves, 29 de septiembre de 2016;40;jueves;522
2016;Septiembre;30;30/Septiembre/2016;104740936.00;$ 39,657,268.76;37.86%;77,380.00;$ 65,083,667.24;viernes, 30 de septiembre de 2016;40;viernes;523
2016;Octubre;1;1/Octubre/2016;111786.00;$ 16,167.10;14.46%;200.00;$ 95,618.90;sábado, 1 de octubre de 2016;40;sábado;524
2016;Octubre;3;3/Octubre/2016;37145788.00;$ 17,036,337.81;45.86%;32,113.00;$ 20,109,450.19;lunes, 3 de octubre de 2016;41;lunes;525
2016;Octubre;4;4/Octubre/2016;31535275.00;$ 13,487,795.29;42.77%;34,822.00;$ 18,047,479.71;martes, 4 de octubre de 2016;41;martes;526
2016;Octubre;5;5/Octubre/2016;46637401.00;$ 19,789,711.54;42.43%;40,673.00;$ 26,847,689.46;miércoles, 5 de octubre de 2016;41;miércoles;527
2016;Octubre;6;6/Octubre/2016;39735930.00;$ 15,884,125.69;39.97%;44,099.68;$ 23,851,804.31;jueves, 6 de octubre de 2016;41;jueves;528
2016;Octubre;7;7/Octubre/2016;32307928.40;$ 12,931,588.61;40.03%;30,333.00;$ 19,376,339.79;viernes, 7 de octubre de 2016;41;viernes;529
2016;Octubre;8;8/Octubre/2016;9402306.00;$ 4,080,497.05;43.40%;10,687.00;$ 5,321,808.95;sábado, 8 de octubre de 2016;41;sábado;530
2016;Octubre;11;11/Octubre/2016;34783110.00;$ 14,944,206.96;42.96%;31,288.00;$ 19,838,903.04;martes, 11 de octubre de 2016;42;martes;531
2016;Octubre;12;12/Octubre/2016;42698205.84;$ 18,264,080.27;42.77%;60,423.00;$ 24,434,125.57;miércoles, 12 de octubre de 2016;42;miércoles;532
2016;Octubre;13;13/Octubre/2016;42444124.00;$ 17,162,211.99;40.43%;41,790.00;$ 25,281,912.01;jueves, 13 de octubre de 2016;42;jueves;533
2016;Octubre;14;14/Octubre/2016;46506615.00;$ 18,265,456.27;39.27%;35,474.00;$ 28,241,158.73;viernes, 14 de octubre de 2016;42;viernes;534
2016;Octubre;15;15/Octubre/2016;15523206.00;$ 6,576,387.50;42.36%;16,621.00;$ 8,946,818.50;sábado, 15 de octubre de 2016;42;sábado;535
2016;Octubre;16;16/Octubre/2016;1196971.00;$ 199,131.03;16.64%;494.00;$ 997,839.97;domingo, 16 de octubre de 2016;43;domingo;536
